Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity,Total_Price_Before_Disc,Discount_Amount,Net_Sales,Customer_Type,Payment_Method,Satisfaction_Score,Return_Flag
TXN-20241218,9/23/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,3,135000,18626.13,116373.87,Member,QR Code,4,No
TXN-20240301,9/24/2024,Phuket,Fashion,Sneakers Run,2500,1,2500,0,2500,Member,QR Code,4,No
TXN-20240566,9/25/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,1907.07,16592.93,Regular,Credit Card,4,No
TXN-20240739,9/25/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,933.86,7966.14,Regular,Cash,2,Yes
TXN-20240119,9/26/2024,Bangkok Main,Home & Living,Ceramic Vase,550,3,1650,0,1650,Member,Credit Card,4,No
TXN-20240179,9/26/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Member,Credit Card,2,No
TXN-20240211,9/26/2024,Phuket,Electronics,Tablet Air,18500,3,55500,9271.12,46228.88,Member,Cash,4,No
TXN-20240467,9/26/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,696.28,4803.72,Member,Cash,1,Yes
TXN-20240511,9/26/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,3254.47,15245.53,Regular,Cash,2,Yes
TXN-20240553,9/26/2024,Chiang Mai,Home & Living,Desk Lamp,790,2,1580,0,1580,Regular,Cash,4,No
TXN-20240916,9/26/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Member,QR Code,3,No
TXN-20240973,9/26/2024,Chiang Mai,Home & Living,Coffee Maker,3500,2,7000,350,6650,VIP,Cash,3,No
TXN-20241111,9/26/2024,Chiang Mai,Electronics,Smart Watch V2,8900,3,26700,2694.09,24005.91,Regular,Cash,4,No
TXN-20241235,9/26/2024,Phuket,Fashion,Sneakers Run,2500,2,5000,0,5000,Regular,QR Code,1,No
TXN-20241483,9/26/2024,Phuket,Fashion,Formal Shirt,890,3,2670,0,2670,Regular,Credit Card,4,No
TXN-20240035,9/27/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,3507.14,21492.86,Member,Credit Card,3,No
TXN-20240564,9/27/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Credit Card,4,No
TXN-20240781,9/27/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,2,1780,0,1780,Member,QR Code,3,No
TXN-20240882,9/27/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,8457.01,36542.99,Member,Credit Card,4,No
TXN-20241479,9/27/2024,Phuket,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,Credit Card,5,No
TXN-20240103,9/28/2024,Phuket,Fashion,Formal Shirt,890,2,1780,0,1780,Member,Credit Card,3,No
TXN-20240184,9/28/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,5,92500,19087.16,73412.84,VIP,Cash,5,No
TXN-20240585,9/28/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,1,No
TXN-20240905,9/28/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,2,90000,17802.58,72197.42,Regular,Cash,3,No
TXN-20241150,9/28/2024,Phuket,Electronics,Tablet Air,18500,3,55500,7460.92,48039.08,Regular,Cash,4,No
TXN-20240130,9/29/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Credit Card,5,No
TXN-20240617,9/29/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,8327.45,36672.55,VIP,QR Code,2,Yes
TXN-20241189,9/29/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Credit Card,3,No
TXN-20240805,9/30/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,4,No
TXN-20240896,9/30/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Credit Card,4,No
TXN-20240027,10/1/2024,Khon Kaen,Electronics,Tablet Air,18500,2,37000,7370.11,29629.89,Member,Cash,4,No
TXN-20240126,10/1/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,2880.21,15619.79,Regular,Credit Card,1,No
TXN-20240747,10/1/2024,Phuket,Home & Living,Ceramic Vase,550,3,1650,0,1650,Regular,Cash,4,No
TXN-20240751,10/1/2024,Bangkok Main,Home & Living,Coffee Maker,3500,3,10500,0,10500,Member,QR Code,4,No
TXN-20240807,10/1/2024,Phuket,Electronics,Laptop Pro 14,45000,2,90000,16470.69,73529.31,Member,Cash,5,No
TXN-20241068,10/1/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,QR Code,3,No
TXN-20241488,10/1/2024,Phuket,Electronics,Smartphone X1,25000,2,50000,5538.39,44461.61,Regular,Cash,2,Yes
TXN-20240348,10/2/2024,Khon Kaen,Electronics,Smartphone X1,25000,3,75000,10703.09,64296.91,Regular,Credit Card,1,No
TXN-20240961,10/2/2024,Bangkok Main,Fashion,Leather Bag,3500,3,10500,0,10500,Regular,Cash,4,No
TXN-20241186,10/2/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,6833.47,38166.53,VIP,Cash,3,No
TXN-20240146,10/3/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,QR Code,5,No
TXN-20240629,10/3/2024,Chiang Mai,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,4,No
TXN-20240722,10/3/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,989.21,4510.79,Member,Cash,1,Yes
TXN-20241103,10/3/2024,Phuket,Electronics,Smartphone X1,25000,2,50000,7248.09,42751.91,Member,QR Code,5,No
TXN-20241217,10/3/2024,Bangkok Main,Fashion,Formal Shirt,890,2,1780,0,1780,Regular,Credit Card,3,No
TXN-20240050,10/4/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,3370.33,15129.67,Regular,QR Code,3,No
TXN-20240118,10/4/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4406.72,20593.28,Member,Credit Card,4,No
TXN-20240366,10/4/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,2,7000,0,7000,Regular,QR Code,5,No
TXN-20240526,10/4/2024,Phuket,Electronics,Tablet Air,18500,2,37000,6867.71,30132.29,Regular,QR Code,3,No
TXN-20241449,10/4/2024,Khon Kaen,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,Cash,5,No
TXN-20240599,10/5/2024,Khon Kaen,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,5,No
TXN-20240444,10/6/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,QR Code,2,No
TXN-20240700,10/6/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,859.57,4640.43,VIP,Cash,1,Yes
TXN-20240856,10/6/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,QR Code,3,No
TXN-20241013,10/6/2024,Khon Kaen,Electronics,Smartphone X1,25000,5,125000,16846.63,108153.37,Regular,Credit Card,3,No
TXN-20241259,10/6/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,QR Code,4,No
TXN-20240432,10/7/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,3,No
TXN-20240529,10/7/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,4,10000,0,10000,Member,QR Code,4,No
TXN-20240552,10/7/2024,Chiang Mai,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,3,No
TXN-20240068,10/8/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3365.34,15134.66,Regular,Credit Card,3,Yes
TXN-20240347,10/8/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,6018.77,30981.23,Regular,Credit Card,4,No
TXN-20240883,10/8/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Credit Card,3,No
TXN-20240804,10/9/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6004.19,38995.81,Member,QR Code,4,No
TXN-20241434,10/9/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,8294.46,36705.54,Regular,Cash,1,Yes
TXN-20240225,10/10/2024,Bangkok Main,Home & Living,Desk Lamp,790,2,1580,79,1501,VIP,Cash,5,No
TXN-20240527,10/10/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,2,90000,11633.74,78366.26,Regular,QR Code,1,Yes
TXN-20240818,10/10/2024,Khon Kaen,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,QR Code,4,No
TXN-20241180,10/10/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,5,No
TXN-20241190,10/10/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,5,No
TXN-20240289,10/11/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,983.16,7916.84,Regular,QR Code,4,No
TXN-20241044,10/11/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,2,90000,9283.03,80716.97,Regular,QR Code,1,Yes
TXN-20241050,10/11/2024,Khon Kaen,Electronics,Smartphone X1,25000,2,50000,6711.41,43288.59,Regular,QR Code,5,No
TXN-20241222,10/11/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,5997.05,19002.95,VIP,Credit Card,1,Yes
TXN-20240280,10/12/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,12088.66,77911.34,Regular,Cash,4,No
TXN-20240800,10/12/2024,Khon Kaen,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,4,No
TXN-20241260,10/12/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,3,5400,0,5400,Regular,Cash,5,No
TXN-20241500,10/12/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,QR Code,4,No
TXN-20240358,10/13/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,8936.81,36063.19,Regular,Cash,3,No
TXN-20240579,10/13/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,9942.2,80057.8,Regular,QR Code,4,No
TXN-20240757,10/13/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,8583.23,41416.77,Regular,Credit Card,5,No
TXN-20240924,10/13/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,1085.37,4414.63,Regular,QR Code,4,No
TXN-20241216,10/13/2024,Khon Kaen,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,Credit Card,5,No
TXN-20240400,10/14/2024,Bangkok Main,Fashion,Sneakers Run,2500,3,7500,0,7500,Regular,QR Code,5,No
TXN-20241098,10/14/2024,Khon Kaen,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,1,No
TXN-20241157,10/14/2024,Khon Kaen,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,3,No
TXN-20241341,10/14/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,9317.77,40682.23,VIP,QR Code,2,No
TXN-20240102,10/15/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,7417.84,37582.16,Regular,QR Code,1,No
TXN-20240273,10/15/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,2,37000,7063.83,29936.17,Regular,QR Code,5,No
TXN-20240790,10/15/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,1156.28,7743.72,Regular,Credit Card,1,No
TXN-20240826,10/15/2024,Khon Kaen,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,Credit Card,5,No
TXN-20241104,10/15/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,4,No
TXN-20241182,10/15/2024,Chiang Mai,Electronics,Headphones Pro,5500,4,22000,3666.26,18333.74,Member,Credit Card,3,Yes
TXN-20240239,10/16/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,3,2670,0,2670,Regular,Cash,5,No
TXN-20241184,10/16/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,2,1100,0,1100,Member,Credit Card,3,No
TXN-20241494,10/16/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,3189.84,15310.16,Regular,Credit Card,5,No
TXN-20240108,10/17/2024,Chiang Mai,Home & Living,Coffee Maker,3500,2,7000,350,6650,VIP,Credit Card,3,No
TXN-20240476,10/17/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,7295.02,42704.98,Regular,Credit Card,2,Yes
TXN-20240847,10/18/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,8098.88,28901.12,VIP,Cash,4,No
TXN-20241037,10/18/2024,Chiang Mai,Electronics,Smart Watch V2,8900,3,26700,3940.57,22759.43,Member,Credit Card,2,Yes
TXN-20241105,10/18/2024,Phuket,Electronics,Headphones Pro,5500,2,11000,1269.92,9730.08,Regular,Cash,1,Yes
TXN-20241281,10/18/2024,Phuket,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,QR Code,4,No
TXN-20240127,10/19/2024,Chiang Mai,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,QR Code,5,No
TXN-20240374,10/19/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,697.69,4802.31,Member,QR Code,3,Yes
TXN-20241278,10/19/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,923.47,4576.53,Regular,QR Code,1,Yes
TXN-20240121,10/20/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,4,22000,2753,19247,Member,Cash,4,No
TXN-20241496,10/20/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,7029.59,37970.41,Regular,Cash,4,No
TXN-20240069,10/21/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,4554,40446,Regular,Credit Card,1,Yes
TXN-20240178,10/21/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,7182.97,37817.03,Member,Cash,5,No
TXN-20240264,10/21/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,2,17800,2593.95,15206.05,Regular,QR Code,2,Yes
TXN-20240429,10/21/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,3,No
TXN-20240787,10/21/2024,Bangkok Main,Fashion,Denim Jeans,1200,2,2400,0,2400,Member,Cash,4,No
TXN-20240827,10/21/2024,Bangkok Main,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Credit Card,1,No
TXN-20241039,10/21/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,2,17800,1794.72,16005.28,Member,Cash,3,No
TXN-20241456,10/21/2024,Phuket,Electronics,Smart Watch V2,8900,3,26700,3199.05,23500.95,Member,Credit Card,3,No
TXN-20241497,10/21/2024,Phuket,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Cash,3,No
TXN-20240165,10/22/2024,Phuket,Electronics,Tablet Air,18500,1,18500,2421.21,16078.79,Regular,Cash,5,No
TXN-20240520,10/22/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,3,5400,270,5130,VIP,QR Code,2,No
TXN-20240592,10/22/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,7294.78,37705.22,Regular,QR Code,5,No
TXN-20240025,10/23/2024,Phuket,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,5,No
TXN-20240039,10/23/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,3545.82,14954.18,Member,Cash,5,No
TXN-20240136,10/23/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1441.12,7458.88,Member,Credit Card,1,No
TXN-20240319,10/23/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Cash,5,No
TXN-20240656,10/23/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Cash,2,No
TXN-20241229,10/23/2024,Khon Kaen,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,3,No
TXN-20241448,10/23/2024,Phuket,Electronics,Smart Watch V2,8900,3,26700,3944.49,22755.51,Regular,QR Code,4,No
TXN-20240443,10/24/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,965.14,4534.86,Regular,Credit Card,2,No
TXN-20241207,10/24/2024,Phuket,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,QR Code,2,No
TXN-20241321,10/24/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,5464.78,39535.22,Regular,Cash,5,No
TXN-20241373,10/24/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,90,1710,VIP,QR Code,3,No
TXN-20241458,10/24/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,3,2370,0,2370,Member,Cash,4,No
TXN-20240210,10/25/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,5,225000,31358.05,193641.95,Member,Cash,4,No
TXN-20240445,10/25/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,Cash,5,No
TXN-20241296,10/25/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,2,1580,0,1580,Member,Cash,4,No
TXN-20241437,10/25/2024,Bangkok Main,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,QR Code,3,Yes
TXN-20240079,10/26/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,Cash,3,No
TXN-20240086,10/26/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,3625.61,14874.39,Regular,Cash,4,No
TXN-20240278,10/26/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,8521.17,36478.83,Regular,Cash,5,No
TXN-20240414,10/26/2024,Phuket,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,QR Code,4,No
TXN-20240446,10/26/2024,Khon Kaen,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,QR Code,3,No
TXN-20240503,10/26/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,2253.53,16246.47,Regular,Cash,2,No
TXN-20240753,10/26/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,4184.65,14315.35,VIP,QR Code,4,No
TXN-20240056,10/27/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,1775.01,7124.99,Regular,QR Code,3,No
TXN-20240235,10/27/2024,Phuket,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,QR Code,3,No
TXN-20240589,10/27/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,3244.4,21755.6,Regular,QR Code,5,No
TXN-20240836,10/27/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,6852.03,38147.97,Regular,QR Code,4,No
TXN-20240949,10/27/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,4,No
TXN-20241255,10/27/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,QR Code,1,No
TXN-20241163,10/28/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,2,3600,0,3600,Regular,QR Code,4,No
TXN-20241354,10/28/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,598.93,4901.07,Member,Credit Card,5,No
TXN-20240099,10/29/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,3035.1,15464.9,Regular,QR Code,3,No
TXN-20240364,10/29/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,1613.44,7286.56,Member,Credit Card,2,Yes
TXN-20240712,10/29/2024,Bangkok Main,Home & Living,Air Purifier,4200,2,8400,0,8400,Regular,Credit Card,4,No
TXN-20240720,10/29/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,2630.68,22369.32,Member,Credit Card,2,Yes
TXN-20240291,10/30/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1168.27,7731.73,Member,Credit Card,4,No
TXN-20240299,10/30/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Cash,3,No
TXN-20240368,10/30/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,4,74000,14489.5,59510.5,Regular,Credit Card,1,No
TXN-20240651,10/30/2024,Chiang Mai,Electronics,Headphones Pro,5500,2,11000,1340.92,9659.08,Regular,QR Code,1,Yes
TXN-20241124,10/30/2024,Bangkok Main,Electronics,Smart Watch V2,8900,3,26700,5786.92,20913.08,VIP,Credit Card,3,No
TXN-20241209,10/30/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,1512.92,7387.08,Regular,Credit Card,5,No
TXN-20241270,10/30/2024,Chiang Mai,Home & Living,Desk Lamp,790,2,1580,79,1501,VIP,QR Code,4,No
TXN-20240294,10/31/2024,Phuket,Electronics,Laptop Pro 14,45000,2,90000,15158.95,74841.05,Regular,QR Code,4,No
TXN-20240588,10/31/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,2,37000,6235.63,30764.37,Regular,Credit Card,4,No
TXN-20240851,10/31/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,3,5400,0,5400,Member,QR Code,4,No
TXN-20240944,10/31/2024,Chiang Mai,Electronics,Headphones Pro,5500,3,16500,2043.74,14456.26,Member,QR Code,4,No
TXN-20241023,10/31/2024,Phuket,Electronics,Laptop Pro 14,45000,3,135000,26648.93,108351.07,VIP,QR Code,2,Yes
TXN-20241417,10/31/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,3685.14,14814.86,Regular,QR Code,5,No
TXN-20240063,11/1/2024,Khon Kaen,Home & Living,Desk Lamp,790,4,3160,0,3160,Regular,Credit Card,4,No
TXN-20240150,11/1/2024,Chiang Mai,Electronics,Headphones Pro,5500,2,11000,1813.22,9186.78,Regular,QR Code,1,No
TXN-20240204,11/1/2024,Chiang Mai,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,QR Code,1,No
TXN-20240363,11/2/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,QR Code,1,No
TXN-20240621,11/2/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,8806.46,36193.54,VIP,QR Code,5,No
TXN-20240953,11/2/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4056.79,20943.21,Member,Credit Card,2,Yes
TXN-20241133,11/2/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,9769.89,35230.11,VIP,Cash,3,No
TXN-20241271,11/2/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,2,50000,8615.22,41384.78,Member,Cash,5,No
TXN-20240052,11/3/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4753.42,20246.58,Regular,Cash,4,No
TXN-20240101,11/3/2024,Chiang Mai,Electronics,Tablet Air,18500,2,37000,4098.67,32901.33,Regular,Cash,3,No
TXN-20240151,11/3/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6435.09,38564.91,Regular,Cash,4,No
TXN-20240158,11/3/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,2912.19,15587.81,Regular,Cash,4,No
TXN-20240353,11/3/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6929.69,38070.31,Regular,Credit Card,4,No
TXN-20240732,11/3/2024,Bangkok Main,Home & Living,Air Purifier,4200,3,12600,0,12600,Regular,Cash,3,No
TXN-20240974,11/3/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,734.95,4765.05,Regular,Cash,2,Yes
TXN-20241095,11/3/2024,Khon Kaen,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,4,No
TXN-20241243,11/3/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,14853.46,75146.54,Regular,Cash,3,Yes
TXN-20240020,11/4/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,893.72,4606.28,VIP,QR Code,3,No
TXN-20240643,11/4/2024,Phuket,Electronics,Headphones Pro,5500,5,27500,5562.46,21937.54,VIP,Cash,3,No
TXN-20240991,11/4/2024,Bangkok Main,Electronics,Headphones Pro,5500,2,11000,1709.79,9290.21,VIP,Credit Card,3,No
TXN-20240992,11/4/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,5,No
TXN-20241047,11/4/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,QR Code,5,No
TXN-20241300,11/4/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Credit Card,4,No
TXN-20241358,11/4/2024,Khon Kaen,Home & Living,Bed Sheet Set,1800,1,1800,90,1710,VIP,QR Code,5,No
TXN-20240637,11/5/2024,Chiang Mai,Home & Living,Coffee Maker,3500,3,10500,525,9975,VIP,QR Code,3,No
TXN-20241138,11/5/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,3,135000,22514.98,112485.02,Regular,Cash,4,No
TXN-20241262,11/5/2024,Chiang Mai,Electronics,Smart Watch V2,8900,5,44500,7897.75,36602.25,Regular,Cash,4,No
TXN-20240684,11/6/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1999.23,6900.77,VIP,Credit Card,4,No
TXN-20241394,11/6/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,601.55,4898.45,Regular,QR Code,3,No
TXN-20240499,11/7/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,561.77,4938.23,Member,Credit Card,1,Yes
TXN-20241386,11/7/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,3,No
TXN-20240551,11/9/2024,Bangkok Main,Home & Living,Air Purifier,4200,4,16800,0,16800,Member,Credit Card,4,No
TXN-20240903,11/9/2024,Bangkok Main,Electronics,Smart Watch V2,8900,2,17800,3429.72,14370.28,Regular,Cash,3,No
TXN-20240626,11/10/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,4512.97,20487.03,Member,Cash,5,No
TXN-20240872,11/10/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1015.43,7884.57,Regular,Cash,4,No
TXN-20240891,11/10/2024,Bangkok Main,Home & Living,Desk Lamp,790,1,790,0,790,Regular,QR Code,3,No
TXN-20241083,11/10/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,Credit Card,3,No
TXN-20241162,11/10/2024,Chiang Mai,Home & Living,Desk Lamp,790,1,790,0,790,Regular,Credit Card,3,No
TXN-20241436,11/10/2024,Chiang Mai,Fashion,Leather Bag,3500,5,17500,0,17500,Regular,QR Code,4,No
TXN-20240097,11/11/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,175,3325,VIP,QR Code,4,No
TXN-20240395,11/11/2024,Chiang Mai,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,4,No
TXN-20240618,11/11/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,5,No
TXN-20240737,11/11/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,13806.96,76193.04,Regular,Cash,5,No
TXN-20240858,11/11/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,910.96,4589.04,Member,QR Code,3,No
TXN-20241055,11/11/2024,Khon Kaen,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,QR Code,4,No
TXN-20241269,11/11/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,4,No
TXN-20240438,11/12/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,7066.4,29933.6,VIP,Credit Card,4,No
TXN-20240502,11/12/2024,Chiang Mai,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,QR Code,4,No
